Song_Name,Song_Link,Artist_Name,Stream_Count,Release Date,Musical_Era,Voice_Presence,Predominant_Voice_Gender,Genre_Tags,Sub_Genre_Tags,Free Genre,Description,Instrument_Tags,Emotional_Profile,Mood_Tags,Simple_Mood_Tags,Character_Tags,Movement_Tags,Energy,BPM,Key,Meter
"How Far I'll Go (From ""Moana"") - Piano",4Li9Yykas6bgdMCVZw7k7s,Slumbering Tapes,1924324,2023-03-03,contemporary,none,none,ambient,,piano,romantic and nostalgic solo piano track.,piano,balanced,"delicate,reflective,intimate,tender,peaceful,calm,warm,serene,nostalgic,introspective,dreamy,bittersweet,lonely,thoughtful,tranquil,melancholic,light","romantic,calm,chilled",warm,flowing,low,73,eMajor,4/4
"Merry-Go-Round of Life (From ""Howl's Moving Castle"") [Piano Version]",6arSWBJI9VoTUpqcAURpOC,Nikolai Tal,10747817,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,gentle and emotive solo piano arrangement of the well - known childrens song.,piano,balanced,"reflective,delicate,nostalgic,intimate,calm,tender,soft","romantic,chilled,calm","sophisticated,warm",flowing,low,67,eMajor,3/4
"AEIOU, The Caterpillar Song (From ""Alice In Wonderland"") - Piano Version",49ra2TlFvq7TAxTpijuPYv,Slumbering Tapes,3664729,2023-02-10,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,negative,"nostalgic,lonely,calm,reflective,melancholic,soft,intimate,sad,blue,bittersweet,thoughtful,peaceful,poignant,introspective,delicate,emotional,quiet,dreamy,sentimental,mournful,serene,tranquil,leisurely","sad,calm,ethereal","ethereal,sparse,warm","flowing,steady",low,119,dMinor,3/4
"Waiting On A Miracle (From ""Encanto"") - Soft Piano Version",2oJEfN4ldS6jZhbqbOlk9E,Nikolai Tal,3273581,2023-01-06,contemporary,none,none,ambient,,neo-classical,the well - known christian hymn for solo piano.,piano,balanced,"soft,tender,delicate,warm,peaceful,sweet,calm,intimate,innocent,serene,dreamy,reflective,light,sentimental,quiet,soothing,tranquil,nostalgic,graceful,hopeful","romantic,chilled,calm","playful,warm,sophisticated",flowing,low,80,aMajor,3/4
"A Dream Is A Wish Your Heart Makes (From ""Cinderella"") - Piano Version",5eX9OyL4YpctLCqBsfnd2Y,Malou Mellow,5315193,2023-02-08,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"lonely,calm,blue,delicate,peaceful,intimate,bittersweet,thoughtful,introspective,melancholic,quiet,reflective,nostalgic,tranquil,serene,dreamy,soft,tender","calm,sad,romantic","sparkling,ethereal,sparse,magical,playful,mysterious,warm",flowing,low,69,ebMajor,3/4
"The Place Where Lost Things Go (From ""Mary Poppins Returns"") - Soft Piano Version",5GObV5z0qBYW7Xab0jJEpi,Nikolai Tal,3683621,2022-12-15,contemporary,none,none,ambient,,piano,a heartwarming and emotional theme. nostalgic feeling with piano.,piano,balanced,"reflective,nostalgic,melancholic,intimate,calm,warm,emotional,sentimental,delicate,thoughtful,bittersweet,introspective,poignant,tender,soft","romantic,sad,calm","warm,sophisticated,sparse","flowing,steady",low,66,aMajor,4/4
"Under The Sea (From ""The Little Mermaid"") - Piano",5xmlbLIKRm3eKvHUtdzR2i,Slumbering Tapes,1771384,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - romantic solo piano ballad featuring a catchy theme, glockenspiel as well as a grooving halftime beat.",piano,balanced,"reflective,warm,delicate,nostalgic,intimate,tender,hopeful",romantic,warm,flowing,low,72,bbMajor,4/4
"Grandma (From ""The Legend Of Zelda: The Wind Waker"")",2tsw3IqiRJgvLAFJi1rxh1,Kokiri Keys,1250459,2023-09-29,contemporary,none,none,ambient,,neo-classical,"beautiful, tender solo piano theme, nostalgic and reflective.",piano,negative,"soft,calm,nostalgic,reflective,intimate,delicate,peaceful,tender,dreamy,warm,sentimental,lonely,melancholic,emotional,thoughtful,tranquil,introspective,serene,quiet,leisurely,poignant,light,bittersweet,hopeful,soothing","romantic,calm,chilled","warm,sparse",flowing,low,69,fMajor,4/4
"Cruella De Vil (From ""101 Dalmatians"") - Piano Version",2i0NefBwXvzzAl0kflPgJU,Slumbering Tapes,4087107,2023-02-10,contemporary,none,none,ambient,,background piano,"dreamy - romantic solo piano ballad featuring a catchy, sparkling theme as well as a gentle - pulsating synthbass.",piano,balanced,"reflective,nostalgic,intimate,delicate,calm,tender,peaceful,warm,emotional,sentimental,serene,melancholic,introspective","romantic,calm,chilled",warm,flowing,low,175,gMinor,4/4
"Belle (From ""Beauty and the Beast"") - Solo Piano",5NJ1uk2d7eTP5JHIrZPTBM,"Mellow Strings, Richard Autumn",6530056,2023-02-03,contemporary,none,none,ambient,,piano,"a solo piano track, in a nostalgic mood.",piano,balanced,"reflective,calm,delicate,intimate,peaceful,nostalgic,serene","romantic,calm,chilled",playful,flowing,low,97,bbMajor,4/4
"All Is Found (From ""Frozen 2"") - Piano",4FnKa3F0bT6F84RZNWRshx,Malou Mellow,1328504,2023-03-22,contemporary,none,none,ambient,,piano,"gentle, reflective solo piano theme, nostalgic and heart - warming.",piano,negative,"nostalgic,reflective,intimate,soft,sentimental,melancholic,calm,tender,delicate,emotional,warm,lonely,bittersweet,thoughtful,poignant,introspective,peaceful,serene,light,sad","romantic,sad,calm",warm,flowing,low,66,cMajor,4/4
"Part Of Your World (From ""The Little Mermaid"") - Piano",5Knk8wlMKl57tXJEbz44iy,Slumbering Tapes,1614566,2023-03-03,contemporary,none,none,ambient,,piano,"solo piano ballad, nostalgic and sentimental melody.",piano,balanced,"delicate,tender,warm,reflective,intimate,nostalgic,soft,light,calm,hopeful,graceful,sweet,sentimental,serene,innocent,peaceful",romantic,warm,flowing,low,178,fMajor,3/4
"El Rio (From ""Encanto"") - Soft Piano Version",3tQnxhR3i84jM0Cr2mgdS8,Nikolai Tal,6276357,2022-12-01,contemporary,none,none,ambient,,neo-classical,"a slow, tender solo piano piece with a slightly melancholic melody. well - suited as a score for drama or romance!",piano,negative,"reflective,nostalgic,soft,melancholic,calm,sad,intimate,poignant,lonely,emotional,introspective,bittersweet,sentimental,solemn,peaceful,thoughtful,quiet,tender,serene,delicate,warm,leisurely","calm,romantic,sad","warm,sparse","flowing,steady",low,69,cMinor,4/4
"When She Showed Me Love (From ""Toy Story 2"") - Sleepy Version",5vzgZEKkiIJ4S80G5tsR5S,Slumbering Tapes,3539820,2023-02-10,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.","bassGuitar,piano",negative,"reflective,nostalgic,lonely,calm,melancholic,thoughtful,introspective,intimate,bittersweet,dreamy,soft,leisurely,delicate,poignant,blue,sad","sad,romantic,calm","warm,sparse,ethereal",flowing,low,81,fMajor,4/4
"Isabela La Perfecta (From ""Encanto"") - Piano Version",1qVqTBuZ6JYUlvKdOHKXfp,Nikolai Tal,4598033,2022-11-18,contemporary,none,none,ambient,,piano,"a reflective, solo piano melody, mournful, nostalgic, and simple.",piano,negative,"reflective,sad,emotional,poignant,melancholic,lonely,nostalgic,thoughtful,introspective,bittersweet,calm,mournful,blue,sentimental,intimate,delicate,serene,solemn,serious","sad,calm,romantic",sparse,flowing,low,69,gMinor,4/4
"A Whole New World (From ""Aladdin"") - Piano",7DaHcdQ7TnzcOT2rRBDxjF,Slumbering Tapes,1566950,2023-03-03,contemporary,none,none,"ambient,classical",,piano,"tender, reflective piano, and heart - wrenching solo cello create a nostalgic yet uplifting mood.",piano,balanced,"delicate,soft,tender,reflective,intimate,calm,peaceful,nostalgic,warm,serene,sentimental,dreamy,graceful,tranquil,light,quiet,soothing","romantic,calm,chilled",warm,flowing,low,119,dMajor,3/4
"Colors of the Wind (From ""Pocahontas"") - Piano Version",0E18dQ3b58llqs8YhEj6lQ,Malou Mellow,5034862,2023-02-08,contemporary,none,none,ambient,,"ambient, meditation",dreamy and nostalgic. piano and synths only.,"piano,synth",balanced,"reflective,calm,nostalgic,dreamy,delicate,peaceful,emotional,thoughtful,introspective,intimate,serene,lonely,warm,tender,bittersweet,melancholic,tranquil,soft,poignant","calm,romantic,ethereal","ethereal,sparkling,warm",flowing,low,141,dbMajor,4/4
"Can You Feel The Love Tonight (From ""The Lion King"") - Piano",5vL07FfpD0dZP5GTB9hq4T,Slumbering Tapes,1579317,2023-03-16,contemporary,none,none,ambient,,piano,"reflective, hopeful piano and cello solo create a mood of warmth and nostalgia.",piano,negative,"reflective,nostalgic,calm,intimate,soft,delicate,thoughtful,melancholic,warm,emotional,tender,introspective,lonely,peaceful,serene,bittersweet,poignant","calm,romantic,chilled","warm,sparse,ethereal",flowing,low,66,bbMajor,4/4
"What Else Can I Do? (From ""Encanto"") - Piano Version",0EpkvOcdk5AimAQI3U0kud,Nikolai Tal,2932385,2022-11-04,contemporary,none,none,ambient,,instrumental worship,warm and tender piano solo create a feeling of warmth before the heart - felt emotion.,piano,balanced,"reflective,nostalgic,warm,calm,sentimental,intimate,emotional,melancholic,hopeful,tender,dreamy,introspective,delicate,poignant,peaceful,thoughtful,soft,serene,bittersweet,lonely,light,sad,quiet","romantic,chilled,calm",warm,flowing,low,116,bMajor,4/4
"You're Welcome (From ""Moana"") - Sleepy",4DJs0XIquduoBNCq2w7UO6,Slumbering Tapes,1823797,2023-03-03,contemporary,none,none,ambient,,piano,"tender, reflective piano, and a heartwarming theme.",piano,balanced,"soft,delicate,intimate,reflective,nostalgic,tender,calm,light,sweet,warm,innocent,thoughtful,peaceful,sentimental,hopeful,serene,dreamy","romantic,chilled,calm","sparkling,warm",flowing,low,166,cMajor,4/4
"For the First Time in Forever (From ""Frozen"") - Piano Version",2f6lNNaQDMWXlDV4H62wXp,Nikolai Tal,2913548,2022-10-21,contemporary,none,none,ambient,,instrumental worship,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,sentimental,warm,soft,nostalgic,intimate,tender,calm,peaceful,dreamy,hopeful,delicate,romantic,emotional,serene,melancholic,quiet,loving,graceful,introspective,poignant,soothing,bittersweet,light,tranquil,leisurely,thoughtful","romantic,chilled,calm","warm,sophisticated",flowing,low,92,fMajor,4/4
"Healing Power of the Psalms (From ""Dragon Quest VIII"")",4RJcSmELybgcWV0a8Tjewa,Dragon Melodies,24568,2024-09-13,contemporary,none,none,ambient,,"ambient, meditation",melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"nostalgic,soft,reflective,intimate,sentimental,calm,tender,warm,emotional,melancholic,delicate,lonely,bittersweet,peaceful,poignant,thoughtful,introspective,hopeful,leisurely,dreamy,serene,light,sad,quiet,tranquil","romantic,chilled,calm",warm,flowing,low,70,gMajor,4/4
"Colombia, Mi Encanto (From ""Encanto"") - Piano Version",23pxInEHXWptrA74xqtGBk,Nikolai Tal,4617051,2022-09-30,contemporary,none,none,ambient,,"instrumental, worship, piano",warm and tender solo piano piece with a hint of bittersweet longing.,piano,balanced,"reflective,warm,nostalgic,soft,calm,tender,hopeful,intimate,delicate,sentimental,peaceful,dreamy,serene,emotional,light","romantic,chilled,calm",warm,flowing,low,87,cMajor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"Colors Of The Wind (From ""Pocahontas"") - Sleepy",7xTjyEO5u6WsQ8CTybjWeg,Slumbering Tapes,6451761,2023-03-03,contemporary,none,none,"classical,ambient",,background piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel. well - suited for drama or romance!,piano,balanced,"nostalgic,reflective,delicate,intimate,thoughtful,calm,tender,melancholic,lonely,bittersweet,introspective,emotional,warm,serene,sentimental","romantic,chilled,calm",warm,flowing,low,69,dbMajor,4/4
"Rainbow Connection (From ""The Muppet Movie"") [Piano Version]",5NhOwzRnBXvnnH2QDzaDwv,Nikolai Tal,3292453,2022-09-09,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo acoustic guitar.,piano,balanced,"tender,delicate,reflective,warm,peaceful,serene,calm,intimate,nostalgic,soft",romantic,"warm,sophisticated,playful",flowing,low,66,bbMajor,3/4
"I'm Wishing (From ""Snow White And The Seven Dwarfs"") - Piano",62V7WIRBD8UHAILLzcRyBc,Slumbering Tapes,1450853,2023-03-16,contemporary,none,none,ambient,,piano,"intimate, tender and delicate. piano solo melody. nostalgic and sentimental atmosphere.",piano,negative,"soft,calm,intimate,nostalgic,reflective,peaceful,dreamy,delicate,tender,sentimental,tranquil,warm,quiet,lonely,melancholic,serene,emotional,introspective,soothing,thoughtful,bittersweet,leisurely,poignant,blue,light,hopeful","romantic,calm,chilled","warm,sparse","flowing,steady",low,116,eMajor,4/4
"Circle Of Life (From ""The Lion King"") - Sleepy",5YXvbg8vvjZKnlhOw5CuH3,Slumbering Tapes,1382199,2023-03-03,contemporary,none,none,ambient,,piano,romantic and nostalgic solo piano track.,piano,balanced,"reflective,nostalgic,intimate,tender,delicate,calm,warm,sentimental,melancholic,soft,thoughtful,peaceful,emotional,bittersweet,lonely,serene,introspective,light,dreamy,blue,poignant,quiet,tranquil","romantic,calm,chilled",warm,flowing,low,79,bbMajor,4/4
"Loyal Brave True (From ""Mulan"") - Sleepy Piano",1VE5sZOYkQNqtPDjjAJCEw,Nikolai Tal,3611445,2022-09-02,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo cello.,piano,balanced,"reflective,nostalgic,delicate,calm,emotional,serene,intimate,tender,soft,warm,peaceful,thoughtful",romantic,"sophisticated,warm",flowing,low,74,fMinor,3/4
"Le Festin (From ""Ratatouille"") - Piano",6mXSmv9Wsan4FJvUCemQyv,Malou Mellow,1126589,2023-03-22,contemporary,none,none,ambient,,piano,"tender, reflective piano, and a heartwarming theme.",piano,balanced,"soft,nostalgic,delicate,reflective,calm,intimate,tender,warm,leisurely,light,thoughtful,sweet,peaceful,sentimental","romantic,chilled,calm","sparkling,warm","flowing,steady",low,116,ebMajor,4/4
"Just Around The Riverbend (From ""Pocahontas"") - Piano Version",6iCjoCURaWNhccmRBlK2xj,Mellow Strings,5983413,2023-01-09,contemporary,none,none,ambient,,"background music, relaxative, focus","a delicate, emotional contemporary piano track.","piano,strings,synth",negative,"reflective,nostalgic,calm,dreamy,introspective,lonely,melancholic,intimate,thoughtful,emotional,soft,peaceful,delicate,bittersweet,poignant,tranquil,serene,sad,leisurely,quiet","calm,chilled,sad","warm,ethereal",flowing,low,72,cMajor,4/4
"I Won't Say I'm In Love (From ""Hercules"") - Piano Version",7cQ5ZmukwHfYTb6GDJfx3K,Slumbering Tapes,3850377,2023-02-10,contemporary,none,none,ambient,,neo-classical,dreamy and peaceful. piano and synth pad only.,"piano,synth",balanced,"delicate,calm,reflective,serene,peaceful,thoughtful,introspective,warm,dreamy","calm,ethereal,romantic",ethereal,flowing,low,69,cMajor,3/4
"Man Or Muppet (From ""The Muppets"") - Soft Piano Version",3JKeBmVFeD53F66LmHDEN0,Nikolai Tal,3713571,2023-02-03,contemporary,none,none,ambient,,"ambient, meditation","a delicate, heartwarming contemporary solo piano track.",piano,negative,"calm,reflective,intimate,dreamy,nostalgic,soft,peaceful,introspective,delicate,melancholic,lonely,serene,tranquil,thoughtful,quiet,warm,tender,bittersweet,emotional,poignant,leisurely,soothing,light","calm,romantic,sad","warm,ethereal,sparse","flowing,steady",low,69,bbMajor,4/4
"I'm Wishing / A Song (From ""Snow White And The Seven Dwarfs"") - Piano",55rVGqH2WJ6fqgbdpFS9hH,Slumbering Tapes,1459131,2023-03-16,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo cello.",piano,negative,"reflective,nostalgic,soft,calm,intimate,warm,tender,delicate,sentimental,melancholic,emotional,peaceful,thoughtful,lonely,introspective,bittersweet,serene,poignant,quiet,hopeful,tranquil,dreamy,leisurely,light,soothing","romantic,calm,chilled",warm,"flowing,steady",low,69,gMajor,4/4
"How Far I'll Go (From ""Moana"") - Sleepy",027uEBtAxfOAv8AqmOHFXG,Slumbering Tapes,1396305,2023-03-03,contemporary,none,none,ambient,,piano,"warm and tender piano solo, nostalgic theme. nostalgic and heart - warming.",piano,balanced,"warm,reflective,peaceful,tender,calm,dreamy,nostalgic,delicate,serene,intimate,hopeful,light,tranquil,introspective,soft,thoughtful,bittersweet,sentimental,soothing","romantic,chilled,calm",warm,flowing,low,72,eMajor,4/4
"If I Could Be the Sea - Ending Theme Song (From ""The Ocean Waves"") - Piano Version",0kpdNOYyz14bjGe6SuoNuj,Nikolai Tal,11401946,2022-12-02,contemporary,none,none,"classical,ambient",,"background music, focus",romantic and nostalgic solo piano track.,piano,negative,"sentimental,intimate,nostalgic,reflective,tender,soft,calm,melancholic,delicate,peaceful,quiet,lonely,dreamy,warm,emotional,introspective,bittersweet,romantic,blue,sad,serene,poignant,tranquil,loving,thoughtful,soothing,graceful,innocent,light","romantic,calm,chilled",warm,flowing,low,69,dMajor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"¡Hola Casita! (From ""Encanto"") - Solo Piano Version",57hQTju8PNdHfUt7TbBY5W,Nikolai Tal,3851497,2022-10-07,contemporary,none,none,classical,,piano cover,"a reflective, solo piano melody, played on the arpeggios. well - suited as a score track for drama or romance!",piano,negative,"reflective,nostalgic,sentimental,soft,intimate,emotional,calm,warm,melancholic,tender,poignant,delicate,hopeful,peaceful,introspective,serene,dreamy,bittersweet","romantic,chilled,calm","warm,sophisticated",flowing,low,77,cMinor,4/4
